0.0,330.0,39.0,49.0,2021-01-03,20:00:00,6,True,False,False
0.0,472.5,14.0,67.0,2021-01-03,21:00:00,6,True,False,False
0.0,525.0,12.0,29.0,2021-01-03,22:00:00,6,False,True,False
0.0,399.0,24.0,23.0,2021-01-03,23:00:00,6,False,False,False
0.0,79.0,13.0,75.0,2021-01-04,00:00:00,0,False,False,False
0.0,111.0,18.0,41.0,2021-01-04,01:00:00,0,False,False,False
0.0,8.0,25.0,49.0,2021-01-04,02:00:00,0,False,False,False
0.0,140.0,27.0,81.0,2021-01-04,03:00:00,0,False,False,False
0.0,54.0,15.0,51.0,2021-01-04,04:00:00,0,False,False,False
0.0,65.0,39.0,60.0,2021-01-04,05:00:00,0,True,False,False
0.0,329.0,34.0,71.0,2021-01-04,06:00:00,0,True,False,False
67.0,310.0,35.0,35.0,2021-01-04,07:00:00,0,False,False,False
28.0,256.0,12.0,20.0,2021-01-04,08:00:00,0,False,False,False
61.0,163.0,13.0,85.0,2021-01-04,09:00:00,0,False,False,False
35.0,64.0,15.0,50.0,2021-01-04,10:00:00,0,False,False,False
135.5,187.0,12.0,21.0,2021-01-04,11:00:00,0,True,False,False
354.0,100.0,36.0,41.0,2021-01-04,12:00:00,0,False,False,True
370.0,184.0,10.0,64.0,2021-01-04,13:00:00,0,False,True,True
239.0,137.0,11.0,54.0,2021-01-04,14:00:00,0,False,False,False
139.0,119.0,25.0,31.0,2021-01-04,15:00:00,0,False,True,True
190.0,74.0,28.0,27.0,2021-01-04,16:00:00,0,False,False,False
167.0,301.0,22.0,58.0,2021-01-04,17:00:00,0,False,False,False
172.0,288.0,22.0,50.0,2021-01-04,18:00:00,0,False,False,False
0.0,235.0,40.0,82.0,2021-01-04,19:00:00,0,False,False,False
0.0,289.0,21.0,74.0,2021-01-04,20:00:00,0,False,False,False
0.0,268.0,38.0,60.0,2021-01-04,21:00:00,0,False,False,False
0.0,249.0,15.0,38.0,2021-01-04,22:00:00,0,False,False,False
0.0,196.0,37.0,88.0,2021-01-04,23:00:00,0,False,False,False
0.0,116.0,24.0,38.0,2021-01-05,00:00:00,1,False,False,False
0.0,53.0,35.0,80.0,2021-01-05,01:00:00,1,False,False,False
0.0,51.0,27.0,59.0,2021-01-05,02:00:00,1,False,False,False
0.0,12.0,33.0,65.0,2021-01-05,03:00:00,1,False,True,False
0.0,197.0,12.0,46.0,2021-01-05,04:00:00,1,False,False,False
0.0,195.0,11.0,56.0,2021-01-05,05:00:00,1,False,False,False
0.0,210.0,26.0,89.0,2021-01-05,06:00:00,1,False,False,False
100.0,266.0,20.0,63.0,2021-01-05,07:00:00,1,False,False,False
135.0,344.0,29.0,66.0,2021-01-05,08:00:00,1,False,False,False
28.0,50.0,27.0,30.0,2021-01-05,09:00:00,1,False,False,False
177.0,58.0,30.0,39.0,2021-01-05,10:00:00,1,False,False,False
347.0,5.0,31.0,27.0,2021-01-05,11:00:00,1,False,False,True
224.0,45.0,24.0,38.0,2021-01-05,12:00:00,1,False,False,False
232.0,68.0,29.0,30.0,2021-01-05,13:00:00,1,False,False,False
274.0,87.0,20.0,22.0,2021-01-05,14:00:00,1,False,False,True
43.0,67.0,22.0,66.0,2021-01-05,15:00:00,1,False,False,False
66.0,68.0,34.0,72.0,2021-01-05,16:00:00,1,False,False,False
192.0,349.0,33.0,27.0,2021-01-05,17:00:00,1,False,False,False
83.0,369.0,33.0,64.0,2021-01-05,18:00:00,1,False,False,True
0.0,220.0,25.0,74.0,2021-01-05,19:00:00,1,False,False,False
0.0,307.0,32.0,27.0,2021-01-05,20:00:00,1,False,False,False
0.0,224.0,20.0,89.0,2021-01-05,21:00:00,1,True,False,False
0.0,282.0,27.0,84.0,2021-01-05,22:00:00,1,False,False,False
0.0,177.0,30.0,34.0,2021-01-05,23:00:00,1,False,False,False
0.0,70.0,24.0,38.0,2021-01-06,00:00:00,2,False,False,False
0.0,171.0,35.0,86.0,2021-01-06,01:00:00,2,True,False,False
0.0,67.0,23.0,43.0,2021-01-06,02:00:00,2,False,False,False
0.0,151.0,38.0,83.0,2021-01-06,03:00:00,2,False,False,True
0.0,112.0,15.0,79.0,2021-01-06,04:00:00,2,False,False,False
0.0,107.0,32.0,54.0,2021-01-06,05:00:00,2,False,False,False
0.0,258.0,18.0,47.0,2021-01-06,06:00:00,2,False,False,False
63.5,282.0,20.0,65.0,2021-01-06,07:00:00,2,True,True,False
21.0,323.0,33.0,52.0,2021-01-06,08:00:00,2,False,True,False
131.0,196.0,24.0,85.0,2021-01-06,09:00:00,2,False,False,False
106.0,138.0,24.0,33.0,2021-01-06,10:00:00,2,False,False,False
240.0,33.0,17.0,43.0,2021-01-06,11:00:00,2,False,False,False
202.0,129.0,14.0,38.0,2021-01-06,12:00:00,2,False,False,False
125.5,169.0,37.0,34.0,2021-01-06,13:00:00,2,True,False,True
344.0,178.0,18.0,33.0,2021-01-06,14:00:00,2,False,True,False
55.0,70.0,28.0,21.0,2021-01-06,15:00:00,2,False,False,False
177.0,19.0,23.0,88.0,2021-01-06,16:00:00,2,False,False,False
80.0,206.0,33.0,53.0,2021-01-06,17:00:00,2,False,False,False
196.0,342.0,25.0,27.0,2021-01-06,18:00:00,2,False,False,False
0.0,315.0,29.0,72.0,2021-01-06,19:00:00,2,True,True,False
0.0,305.0,34.0,80.0,2021-01-06,20:00:00,2,False,False,False
0.0,239.0,14.0,35.0,2021-01-06,21:00:00,2,False,False,False
0.0,354.0,11.0,78.0,2021-01-06,22:00:00,2,True,False,False
0.0,78.0,35.0,24.0,2021-01-06,23:00:00,2,False,False,False
0.0,44.0,19.0,57.0,2021-01-07,00:00:00,3,False,False,False
0.0,68.0,23.0,34.0,2021-01-07,01:00:00,3,False,False,False
0.0,42.0,27.0,31.0,2021-01-07,02:00:00,3,False,False,False
0.0,81.0,23.0,74.0,2021-01-07,03:00:00,3,False,False,False
0.0,54.0,40.0,27.0,2021-01-07,04:00:00,3,False,False,False
0.0,181.0,14.0,22.0,2021-01-07,05:00:00,3,False,False,False
0.0,374.0,11.0,71.0,2021-01-07,06:00:00,3,False,False,True
74.5,268.0,30.0,30.0,2021-01-07,07:00:00,3,True,False,False
48.0,299.0,40.0,34.0,2021-01-07,08:00:00,3,False,False,False
69.0,14.0,15.0,24.0,2021-01-07,09:00:00,3,False,False,False
143.0,113.0,27.0,82.0,2021-01-07,10:00:00,3,False,False,False
207.0,126.0,22.0,37.0,2021-01-07,11:00:00,3,False,False,False
283.0,144.0,33.0,20.0,2021-01-07,12:00:00,3,False,True,False
347.0,107.0,40.0,56.0,2021-01-07,13:00:00,3,False,False,False
394.0,166.0,25.0,57.0,2021-01-07,14:00:00,3,False,False,False
101.0,15.0,15.0,46.0,2021-01-07,15:00:00,3,False,False,False
161.0,113.0,33.0,87.0,2021-01-07,16:00:00,3,False,False,False
40.0,202.0,28.0,89.0,2021-01-07,17:00:00,3,False,False,False
61.0,222.0,35.0,62.0,2021-01-07,18:00:00,3,False,False,False
0.0,274.0,32.0,30.0,2021-01-07,19:00:00,3,False,False,False
0.0,390.0,24.0,54.0,2021-01-07,20:00:00,3,False,True,False
0.0,237.0,34.0,62.0,2021-01-07,21:00:00,3,False,False,False
0.0,389.0,32.0,85.0,2021-01-07,22:00:00,3,False,False,False
0.0,118.0,39.0,57.0,2021-01-07,23:00:00,3,False,False,False
0.0,40.0,15.0,75.0,2021-01-08,00:00:00,4,False,False,False
0.0,70.0,27.0,42.0,2021-01-08,01:00:00,4,False,False,False
0.0,106.0,25.0,36.0,2021-01-08,02:00:00,4,False,False,True
0.0,35.0,33.0,55.0,2021-01-08,03:00:00,4,False,False,False
0.0,185.0,26.0,68.0,2021-01-08,04:00:00,4,False,False,False
0.0,31.0,23.0,53.0,2021-01-08,05:00:00,4,False,True,False
0.0,317.0,12.0,49.0,2021-01-08,06:00:00,4,False,True,False
22.0,291.0,38.0,84.0,2021-01-08,07:00:00,4,True,False,True
200.0,316.0,27.0,61.0,2021-01-08,08:00:00,4,False,False,False
42.0,148.0,34.0,25.0,2021-01-08,09:00:00,4,False,False,True
32.0,177.0,38.0,50.0,2021-01-08,10:00:00,4,True,False,True
287.0,48.0,27.0,22.0,2021-01-08,11:00:00,4,False,False,False
265.0,113.0,40.0,62.0,2021-01-08,12:00:00,4,False,False,True
249.0,51.0,18.0,89.0,2021-01-08,13:00:00,4,False,False,False
340.0,184.0,10.0,51.0,2021-01-08,14:00:00,4,False,True,False
80.0,101.0,14.0,54.0,2021-01-08,15:00:00,4,False,False,True
49.0,44.0,19.0,30.0,2021-01-08,16:00:00,4,False,False,False
73.0,395.0,34.0,44.0,2021-01-08,17:00:00,4,False,False,False
159.0,383.0,24.0,56.0,2021-01-08,18:00:00,4,False,True,False
0.0,286.0,25.0,37.0,2021-01-08,19:00:00,4,True,True,False
0.0,384.0,26.0,73.0,2021-01-08,20:00:00,4,False,True,False
0.0,242.0,37.0,50.0,2021-01-08,21:00:00,4,True,False,False
0.0,370.0,23.0,58.0,2021-01-08,22:00:00,4,True,False,False
0.0,67.0,28.0,90.0,2021-01-08,23:00:00,4,False,False,False
0.0,589.5,37.0,64.0,2021-01-09,00:00:00,5,False,False,False
0.0,322.5,22.0,43.0,2021-01-09,01:00:00,5,False,False,False
0.0,492.0,16.0,53.0,2021-01-09,02:00:00,5,True,False,False
0.0,544.5,31.0,31.0,2021-01-09,03:00:00,5,True,False,False
0.0,348.0,27.0,84.0,2021-01-09,04:00:00,5,False,False,False
0.0,550.5,22.0,62.0,2021-01-09,05:00:00,5,True,False,False
0.0,352.5,36.0,56.0,2021-01-09,06:00:00,5,False,False,False
74.0,478.5,20.0,76.0,2021-01-09,07:00:00,5,False,False,False
35.5,568.5,38.0,80.0,2021-01-09,08:00:00,5,True,False,False
70.5,318.0,25.0,35.0,2021-01-09,09:00:00,5,True,False,False
11.0,549.0,27.0,89.0,2021-01-09,10:00:00,5,False,False,False
242.0,312.0,31.0,60.0,2021-01-09,11:00:00,5,False,True,False
224.0,433.5,13.0,31.0,2021-01-09,12:00:00,5,False,False,False
284.0,577.5,19.0,83.0,2021-01-09,13:00:00,5,False,False,False
220.0,373.5,11.0,53.0,2021-01-09,14:00:00,5,False,False,False
74.0,526.5,27.0,43.0,2021-01-09,15:00:00,5,False,True,False
35.0,544.5,27.0,55.0,2021-01-09,16:00:00,5,False,False,False
71.0,454.5,13.0,68.0,2021-01-09,17:00:00,5,False,False,False
150.0,571.5,28.0,33.0,2021-01-09,18:00:00,5,False,False,False
0.0,438.0,27.0,31.0,2021-01-09,19:00:00,5,True,False,False
0.0,373.5,19.0,50.0,2021-01-09,20:00:00,5,False,False,True
0.0,390.0,31.0,38.0,2021-01-09,21:00:00,5,True,False,False
0.0,439.5,21.0,90.0,2021-01-09,22:00:00,5,False,False,False
0.0,301.5,20.0,71.0,2021-01-09,23:00:00,5,False,False,True
0.0,490.5,35.0,50.0,2021-01-10,00:00:00,6,False,True,False
0.0,447.0,17.0,44.0,2021-01-10,01:00:00,6,False,False,False
0.0,466.5,29.0,33.0,2021-01-10,02:00:00,6,False,False,False
0.0,441.0,25.0,41.0,2021-01-10,03:00:00,6,False,False,False
0.0,393.0,21.0,88.0,2021-01-10,04:00:00,6,False,False,False
0.0,387.0,39.0,85.0,2021-01-10,05:00:00,6,False,False,False
0.0,390.0,11.0,76.0,2021-01-10,06:00:00,6,False,False,False
92.0,504.0,29.0,33.0,2021-01-10,07:00:00,6,False,True,False
96.0,505.5,31.0,67.0,2021-01-10,08:00:00,6,False,False,False
58.0,423.0,36.0,77.0,2021-01-10,09:00:00,6,False,False,False
184.0,351.0,25.0,81.0,2021-01-10,10:00:00,6,False,False,True
369.0,462.0,35.0,56.0,2021-01-10,11:00:00,6,False,True,False
289.0,582.0,36.0,34.0,2021-01-10,12:00:00,6,False,False,True
224.0,571.5,15.0,81.0,2021-01-10,13:00:00,6,False,False,False
352.0,369.0,36.0,30.0,2021-01-10,14:00:00,6,False,False,True
168.0,486.0,20.0,59.0,2021-01-10,15:00:00,6,False,False,False
24.0,511.5,22.0,25.0,2021-01-10,16:00:00,6,False,False,False
30.0,430.5,28.0,25.0,2021-01-10,17:00:00,6,False,False,False
26.5,310.5,31.0,47.0,2021-01-10,18:00:00,6,True,False,False
0.0,574.5,18.0,74.0,2021-01-10,19:00:00,6,False,True,False
0.0,453.0,23.0,32.0,2021-01-10,20:00:00,6,False,False,False
0.0,375.0,19.0,61.0,2021-01-10,21:00:00,6,False,False,True
0.0,588.0,38.0,60.0,2021-01-10,22:00:00,6,False,True,False
0.0,324.0,23.0,40.0,2021-01-10,23:00:00,6,False,False,True
0.0,76.0,33.0,73.0,2021-01-11,00:00:00,0,False,False,False
0.0,170.0,33.0,83.0,2021-01-11,01:00:00,0,True,False,False
0.0,80.0,25.0,81.0,2021-01-11,02:00:00,0,False,False,False
0.0,5.0,21.0,85.0,2021-01-11,03:00:00,0,False,False,False
0.0,1.0,26.0,53.0,2021-01-11,04:00:00,0,False,True,False
0.0,155.0,11.0,48.0,2021-01-11,05:00:00,0,True,False,False
0.0,286.0,14.0,49.0,2021-01-11,06:00:00,0,False,False,False
133.0,236.0,22.0,70.0,2021-01-11,07:00:00,0,False,False,False
190.0,240.0,38.0,46.0,2021-01-11,08:00:00,0,False,True,False
33.0,81.0,20.0,52.0,2021-01-11,09:00:00,0,False,False,False
35.0,34.0,19.0,32.0,2021-01-11,10:00:00,0,False,False,False
230.0,101.0,19.0,74.0,2021-01-11,11:00:00,0,False,False,False
338.0,40.0,20.0,65.0,2021-01-11,12:00:00,0,False,True,False
289.0,109.0,32.0,71.0,2021-01-11,13:00:00,0,False,False,False
306.0,22.0,40.0,88.0,2021-01-11,14:00:00,0,False,False,False
19.0,108.0,16.0,71.0,2021-01-11,15:00:00,0,False,False,False
150.0,41.0,29.0,58.0,2021-01-11,16:00:00,0,False,False,False
161.0,326.0,37.0,20.0,2021-01-11,17:00:00,0,False,False,False
11.0,310.0,37.0,76.0,2021-01-11,18:00:00,0,False,True,False
0.0,339.0,33.0,43.0,2021-01-11,19:00:00,0,False,False,False
0.0,299.0,21.0,50.0,2021-01-11,20:00:00,0,False,False,False
0.0,214.0,38.0,52.0,2021-01-11,21:00:00,0,True,False,False
0.0,266.0,22.0,89.0,2021-01-11,22:00:00,0,False,False,False
0.0,123.0,29.0,54.0,2021-01-11,23:00:00,0,False,False,False
0.0,173.0,20.0,64.0,2021-01-12,00:00:00,1,False,False,False
0.0,170.0,32.0,86.0,2021-01-12,01:00:00,1,False,False,True
0.0,83.0,19.0,76.0,2021-01-12,02:00:00,1,False,False,False
0.0,150.0,28.0,56.0,2021-01-12,03:00:00,1,False,False,False
0.0,64.0,36.0,88.0,2021-01-12,04:00:00,1,False,False,False
0.0,80.0,27.0,80.0,2021-01-12,05:00:00,1,False,False,False
0.0,322.0,26.0,70.0,2021-01-12,06:00:00,1,False,False,False
162.0,221.0,31.0,49.0,2021-01-12,07:00:00,1,False,False,False
62.0,326.0,30.0,68.0,2021-01-12,08:00:00,1,False,True,True
142.0,88.0,31.0,60.0,2021-01-12,09:00:00,1,False,False,False
50.0,45.0,27.0,60.0,2021-01-12,10:00:00,1,True,False,False
134.5,38.0,38.0,77.0,2021-01-12,11:00:00,1,True,True,False
381.0,38.0,37.0,48.0,2021-01-12,12:00:00,1,False,True,True
237.0,125.0,35.0,38.0,2021-01-12,13:00:00,1,False,False,False
265.0,130.0,11.0,61.0,2021-01-12,14:00:00,1,False,False,False
114.0,89.0,25.0,88.0,2021-01-12,15:00:00,1,False,False,True
28.0,152.0,26.0,74.0,2021-01-12,16:00:00,1,False,True,False
141.0,391.0,15.0,36.0,2021-01-12,17:00:00,1,False,False,False
46.0,223.0,13.0,72.0,2021-01-12,18:00:00,1,True,False,False
0.0,246.0,21.0,49.0,2021-01-12,19:00:00,1,False,False,False
0.0,276.0,36.0,89.0,2021-01-12,20:00:00,1,True,False,False
0.0,318.0,29.0,25.0,2021-01-12,21:00:00,1,False,False,False
0.0,227.0,23.0,69.0,2021-01-12,22:00:00,1,False,False,False
0.0,66.0,22.0,34.0,2021-01-12,23:00:00,1,True,True,False
0.0,71.0,11.0,47.0,2021-01-13,00:00:00,2,True,False,False
0.0,46.0,19.0,54.0,2021-01-13,01:00:00,2,False,False,False
0.0,40.0,33.0,41.0,2021-01-13,02:00:00,2,True,True,False
0.0,87.0,14.0,88.0,2021-01-13,03:00:00,2,False,True,False
0.0,178.0,26.0,49.0,2021-01-13,04:00:00,2,False,False,False
0.0,50.0,11.0,47.0,2021-01-13,05:00:00,2,False,False,False
0.0,381.0,28.0,73.0,2021-01-13,06:00:00,2,False,False,True
151.0,277.0,11.0,85.0,2021-01-13,07:00:00,2,False,False,False
128.0,202.0,12.0,73.0,2021-01-13,08:00:00,2,False,False,False
57.0,97.0,21.0,64.0,2021-01-13,09:00:00,2,False,False,True
147.0,4.0,25.0,63.0,2021-01-13,10:00:00,2,False,False,True
324.0,27.0,33.0,37.0,2021-01-13,11:00:00,2,False,False,False
284.0,117.0,34.0,50.0,2021-01-13,12:00:00,2,False,False,False
342.0,164.0,31.0,38.0,2021-01-13,13:00:00,2,False,False,False
234.0,38.0,27.0,73.0,2021-01-13,14:00:00,2,False,False,False
163.0,114.0,26.0,88.0,2021-01-13,15:00:00,2,False,False,False
80.5,175.0,27.0,68.0,2021-01-13,16:00:00,2,True,False,False
122.0,391.0,16.0,84.0,2021-01-13,17:00:00,2,False,False,False
69.5,377.0,40.0,61.0,2021-01-13,18:00:00,2,True,False,False
0.0,237.0,11.0,55.0,2021-01-13,19:00:00,2,False,False,False
0.0,396.0,20.0,43.0,2021-01-13,20:00:00,2,False,False,False
0.0,318.0,10.0,65.0,2021-01-13,21:00:00,2,False,False,False
0.0,380.0,24.0,50.0,2021-01-13,22:00:00,2,False,False,False
0.0,83.0,38.0,27.0,2021-01-13,23:00:00,2,False,False,False
0.0,156.0,19.0,25.0,2021-01-14,00:00:00,3,False,False,False
0.0,77.0,11.0,28.0,2021-01-14,01:00:00,3,False,False,False
0.0,36.0,20.0,88.0,2021-01-14,02:00:00,3,False,False,False
0.0,126.0,32.0,36.0,2021-01-14,03:00:00,3,False,False,False
0.0,89.0,15.0,49.0,2021-01-14,04:00:00,3,False,False,False
0.0,21.0,25.0,35.0,2021-01-14,05:00:00,3,False,False,False
0.0,345.0,32.0,33.0,2021-01-14,06:00:00,3,False,False,False
49.0,350.0,13.0,39.0,2021-01-14,07:00:00,3,True,False,False
88.0,241.0,29.0,63.0,2021-01-14,08:00:00,3,False,False,False
122.0,38.0,13.0,43.0,2021-01-14,09:00:00,3,False,False,True
142.0,79.0,39.0,26.0,2021-01-14,10:00:00,3,False,True,False
105.0,7.0,24.0,27.0,2021-01-14,11:00:00,3,True,False,False
377.0,80.0,18.0,60.0,2021-01-14,12:00:00,3,False,False,False
280.0,150.0,40.0,29.0,2021-01-14,13:00:00,3,False,False,False
388.0,74.0,36.0,81.0,2021-01-14,14:00:00,3,False,False,False
39.0,149.0,25.0,33.0,2021-01-14,15:00:00,3,False,False,False
107.0,103.0,19.0,62.0,2021-01-14,16:00:00,3,False,False,False
83.0,310.0,21.0,67.0,2021-01-14,17:00:00,3,False,False,True
179.0,344.0,17.0,50.0,2021-01-14,18:00:00,3,False,False,True
0.0,254.0,36.0,54.0,2021-01-14,19:00:00,3,False,False,False
0.0,330.0,35.0,22.0,2021-01-14,20:00:00,3,False,False,False
0.0,209.0,15.0,62.0,2021-01-14,21:00:00,3,False,False,False
0.0,352.0,35.0,63.0,2021-01-14,22:00:00,3,False,False,False
0.0,138.0,17.0,61.0,2021-01-14,23:00:00,3,False,False,False
0.0,31.0,16.0,27.0,2021-01-15,00:00:00,4,False,False,False
0.0,78.0,27.0,73.0,2021-01-15,01:00:00,4,False,False,False
0.0,90.0,19.0,23.0,2021-01-15,02:00:00,4,False,False,False
0.0,0.0,20.0,63.0,2021-01-15,03:00:00,4,False,False,False
0.0,3.0,11.0,74.0,2021-01-15,04:00:00,4,False,False,False
0.0,187.0,14.0,32.0,2021-01-15,05:00:00,4,False,False,False
0.0,238.0,16.0,20.0,2021-01-15,06:00:00,4,True,False,False
50.0,360.0,14.0,69.0,2021-01-15,07:00:00,4,False,False,False
38.0,331.0,20.0,35.0,2021-01-15,08:00:00,4,False,False,False
177.0,65.0,27.0,81.0,2021-01-15,09:00:00,4,False,False,True
33.0,157.0,40.0,76.0,2021-01-15,10:00:00,4,False,False,False
325.0,163.0,29.0,82.0,2021-01-15,11:00:00,4,False,False,False
221.0,195.0,18.0,86.0,2021-01-15,12:00:00,4,False,False,True
392.0,25.0,22.0,82.0,2021-01-15,13:00:00,4,False,False,True
248.0,117.0,39.0,45.0,2021-01-15,14:00:00,4,False,False,False
22.0,194.0,34.0,84.0,2021-01-15,15:00:00,4,False,True,False
92.0,10.0,31.0,56.0,2021-01-15,16:00:00,4,True,False,False
61.0,392.0,38.0,55.0,2021-01-15,17:00:00,4,False,False,False
120.0,327.0,10.0,59.0,2021-01-15,18:00:00,4,False,True,False
0.0,306.0,17.0,25.0,2021-01-15,19:00:00,4,False,True,False
0.0,294.0,10.0,57.0,2021-01-15,20:00:00,4,False,False,False
0.0,329.0,32.0,48.0,2021-01-15,21:00:00,4,False,False,False
0.0,332.0,27.0,49.0,2021-01-15,22:00:00,4,False,False,False
0.0,74.0,34.0,21.0,2021-01-15,23:00:00,4,False,False,False
0.0,390.0,29.0,20.0,2021-01-16,00:00:00,5,False,False,False
0.0,444.0,10.0,77.0,2021-01-16,01:00:00,5,True,True,False
0.0,567.0,16.0,55.0,2021-01-16,02:00:00,5,False,False,False
0.0,396.0,26.0,75.0,2021-01-16,03:00:00,5,False,False,False
0.0,372.0,16.0,42.0,2021-01-16,04:00:00,5,False,False,False
0.0,577.5,29.0,34.0,2021-01-16,05:00:00,5,False,True,False
0.0,346.5,25.0,42.0,2021-01-16,06:00:00,5,False,False,False
20.5,339.0,33.0,59.0,2021-01-16,07:00:00,5,True,True,False
114.0,453.0,21.0,75.0,2021-01-16,08:00:00,5,False,False,False
40.0,508.5,15.0,44.0,2021-01-16,09:00:00,5,False,False,False
127.0,369.0,33.0,79.0,2021-01-16,10:00:00,5,False,False,False
344.0,334.5,23.0,90.0,2021-01-16,11:00:00,5,False,False,False
251.0,357.0,33.0,74.0,2021-01-16,12:00:00,5,False,False,False
277.0,588.0,20.0,62.0,2021-01-16,13:00:00,5,False,False,False
347.0,537.0,23.0,77.0,2021-01-16,14:00:00,5,False,False,True
96.5,424.5,19.0,44.0,2021-01-16,15:00:00,5,True,False,False
9.0,570.0,38.0,73.0,2021-01-16,16:00:00,5,False,False,False
197.0,505.5,14.0,54.0,2021-01-16,17:00:00,5,False,False,False
